Inactive	0.38	0.12	0.11
PRE	0.5	0.29	0.93
NRE	0.48	0.47	0.1
Inactive	0.33	0.19	0.14
Inactive	0.22	0.09	0.09
NRE	0.43	0.21	0.48
Inactive	0.26	0.25	0.21
Inactive	0.32	0.23	0.17
Inactive	0.39	0.15	0.1
Inactive	0.46	0.1	0.07
Inactive	0.31	0.11	0.03
Inactive	0.39	0.2	0.28
Inactive	0.32	0.23	0.15
Inactive	0.2	0.29	0.24
Inactive	0.17	0.17	0.15
Inactive	0.33	0.15	0.15
Inactive	0.38	0.45	0.54
Inactive	0.38	0.42	0.5
PRE	0.19	0.18	0.35
PRE	0.54	0.32	0.42
Inactive	0.47	0.33	0.28
Inactive	0.36	0.39	0.6
Inactive	0.45	0.46	0.64
Inactive	0.35	0.12	0.21
Inactive	0.43	0.23	0.59
Inactive	0.47	0.27	0.15
Inactive	0.38	0.3	0.08
Inactive	0.27	0.26	0.12
Inactive	0.2	0.04	0.08
Inactive	0.22	0.12	0.3
Inactive	0.13	0.26	0.37
Inactive	0.17	0.12	0.03
Inactive	0.34	0.28	0.23
Inactive	0.14	0.35	0.27
Inactive	0.46	0.26	0.12
NRE	0.27	0.31	0.21
NRE	0.2	0.28	0.21
NRE	0.47	0.08	0.05
Inactive	0.34	0.27	0.28
Inactive	0.39	0.2	0.32
Inactive	0.35	0.21	0.28
Inactive	0.34	0.3	0.3
Inactive	0.23	0.22	0.15
Inactive	0.09	0.07	0.04
Inactive	0.45	0.29	0.51
NRE	0.27	0.43	0.36
Inactive	0.25	0.04	0.03
Inactive	0.16	0.08	0.18
Inactive	0.2	0.09	0.07
Inactive	0.22	0.1	0.09
Inactive	0.27	0.1	0.06
Inactive	0.34	0.09	0.11
Inactive	0.19	0.16	0.11
Inactive	0.31	0.17	0.29
Inactive	0.21	0.09	0.09
Inactive	0.47	0.3	0.2
Inactive	0.25	0.11	0.06
Inactive	0.36	0.13	0.1
Inactive	0.32	0.07	0.02
NRE	0.36	0.1	0.1
Inactive	0.22	0.08	0.12
Inactive	0.26	0.17	0.13
NRE	0.34	0.1	0.06
Inactive	0.34	0.18	0.17
Inactive	0.18	0.11	0.08
Inactive	0.34	0.16	0.14
Inactive	0.35	0.14	0.37
Inactive	0.26	0.18	0.15
Inactive	0.27	0.11	0.09
Inactive	0.4	0.16	0.12
Inactive	0.37	0.18	0.11
Inactive	0.21	0.18	0.05
NRE	0.36	0.31	0.1
Inactive	0.48	0.13	0.46
Inactive	0.21	0.3	0.17
Inactive	0.33	0.39	0.22
Inactive	0.27	0.47	0.28
Inactive	0.42	0.39	0.68
Inactive	0.48	0.52	0.48
Inactive	0.39	0.38	0.3
Inactive	0.19	0.3	0.18
Inactive	0.19	0.05	0.08
Inactive	0.2	0.17	0.2
Inactive	0.25	0.33	0.27
Inactive	0.17	0.19	0.23
Inactive	0.29	0.33	0.43
PRE	0.31	0.39	0.37
Inactive	0.37	0.27	0.56
NRE	0.25	0.5	0.43
Inactive	0.29	0.24	0.19
Inactive	0.45	0.12	0.37
Inactive	0.45	0.6	0.49
Inactive	0.34	0.28	0.1
PRE	0.47	0.52	0.94
PRE	0.54	0.64	0.93
Inactive	0.46	0.35	0.68
NRE	0.37	0.18	0.43
Inactive	0.15	0.19	0.37
Inactive	0.14	0.2	0.46
Inactive	0.21	0.29	0.47
Inactive	0.39	0.81	0.88
Inactive	0.25	0.43	0.41
Inactive	0.5	0.9	0.85
Inactive	0.41	0.23	0.19
Inactive	0.48	0.42	0.3
Inactive	0.49	0.22	0.22
Inactive	0.43	0.15	0.16
Inactive	0.33	0.12	0.09
Inactive	0.19	0.03	0.02
Inactive	0.28	0.07	0.06
Inactive	0.33	0.58	0.72
Inactive	0.21	0.12	0.16
Inactive	0.3	0.18	0.17
Inactive	0.3	0.1	0.07
Inactive	0.23	0.12	0.1
Inactive	0.34	0.2	0.23
Inactive	0.32	0.19	0.31
Inactive	0.41	0.01	0.04
Inactive	0.3	0.07	0.02
Inactive	0.34	0.26	0.0
Inactive	0.29	0.12	0.08
Inactive	0.48	0.15	0.27
Inactive	0.46	0.34	0.34
Inactive	0.53	0.38	0.36
PRE	0.34	0.24	0.14
Inactive	0.44	0.36	0.41
Inactive	0.43	0.19	0.22
Inactive	0.36	0.28	0.16
Inactive	0.31	0.29	0.29
Inactive	0.39	0.16	0.16
Inactive	0.29	0.12	0.04
Inactive	0.38	0.22	0.11
NRE	0.45	0.32	0.3
Inactive	0.4	0.22	0.15
Inactive	0.23	0.14	0.03
Inactive	0.3	0.18	0.1
Inactive	0.42	0.27	0.21
Inactive	0.24	0.2	0.09
Inactive	0.4	0.25	0.11
Inactive	0.33	0.26	0.18
Inactive	0.34	0.26	0.24
Inactive	0.32	0.24	0.17
Inactive	0.29	0.24	0.19
Inactive	0.42	0.33	0.36
Inactive	0.49	0.3	0.18
Inactive	0.31	0.29	0.22
Inactive	0.31	0.29	0.22
Inactive	0.42	0.31	0.13
NRE	0.5	0.34	0.25
Inactive	0.39	0.24	0.18
Inactive	0.31	0.27	0.14
PRE	0.23	0.17	0.09
NRE	0.23	0.31	0.09
NRE	0.22	0.24	0.19
Inactive	0.38	0.26	0.22
Inactive	0.51	0.47	0.22
Inactive	0.33	0.2	0.18
PRE	0.38	0.3	0.32
Inactive	0.45	0.26	0.23
Inactive	0.25	0.24	0.1
Inactive	0.36	0.24	0.12
Inactive	0.33	0.26	0.16
Inactive	0.44	0.55	0.29
Inactive	0.43	0.21	0.18
Inactive	0.39	0.28	0.21
NRE	0.3	0.16	0.15
Inactive	0.4	0.1	0.05
Inactive	0.47	0.59	0.67
Inactive	0.33	0.41	0.73
Inactive	0.35	0.43	0.64
Inactive	0.29	0.05	0.05
Inactive	0.32	0.25	0.19
Inactive	0.22	0.17	0.15
Inactive	0.14	0.09	0.07
Inactive	0.36	0.13	0.26
Inactive	0.4	0.18	0.18
Inactive	0.3	0.07	0.11
Inactive	0.43	0.13	0.34
Inactive	0.57	0.15	0.03
Inactive	0.38	0.27	0.14
Inactive	0.37	0.46	0.78
PRE	0.35	0.4	0.09
Inactive	0.34	0.25	0.07
Inactive	0.45	0.32	0.15
Inactive	0.31	0.23	0.02
Inactive	0.26	0.26	0.02
Inactive	0.3	0.27	0.02
Inactive	0.28	0.3	0.03
Inactive	0.37	0.32	0.04
Inactive	0.42	0.28	0.11
Inactive	0.46	0.18	0.02
PRE	0.4	0.31	0.02
Inactive	0.29	0.28	0.1
Inactive	0.3	0.17	0.08
Inactive	0.19	0.2	0.05
Inactive	0.17	0.11	0.05
Inactive	0.17	0.09	0.03
Inactive	0.23	0.32	0.07
PRE	0.12	0.05	0.05
Inactive	0.23	0.23	0.17
Inactive	0.35	0.5	0.29
Inactive	0.25	0.32	0.17
Inactive	0.29	0.29	0.14
Inactive	0.19	0.21	0.02
Inactive	0.41	0.3	0.13
Inactive	0.53	0.33	0.24
Inactive	0.14	0.14	0.24
Inactive	0.24	0.21	0.24
NRE	0.21	0.29	0.29
NRE	0.45	0.37	0.29
Inactive	0.18	0.05	0.04
Inactive	0.16	0.09	0.09
Inactive	0.31	0.12	0.05
NRE	0.22	0.28	0.19
Inactive	0.36	0.44	0.35
PRE	0.33	0.37	0.18
PRE	0.23	0.29	0.16
Inactive	0.26	0.24	0.06
Inactive	0.24	0.04	0.03
Inactive	0.21	0.19	0.08
Inactive	0.37	0.4	0.2
Inactive	0.32	0.32	0.26
Inactive	0.22	0.28	0.32
Inactive	0.42	0.47	0.14
Inactive	0.14	0.17	0.21
PRE	0.49	0.41	0.96
NRE	0.25	0.29	0.88
PRE	0.22	0.14	0.09
PRE	0.22	0.1	0.1
Inactive	0.37	0.12	0.12
Inactive	0.34	0.18	0.15
Inactive	0.41	0.27	0.26
Inactive	0.15	0.15	0.12
Inactive	0.34	0.2	0.24
NRE	0.17	0.09	0.0
Inactive	0.3	0.1	0.03
Inactive	0.35	0.3	0.17
Inactive	0.38	0.27	0.21
Inactive	0.37	0.22	0.23
Inactive	0.38	0.25	0.5
Inactive	0.74	0.83	0.88
Inactive	0.37	0.26	0.27
NRE	0.34	0.39	0.59
Inactive	0.29	0.17	0.5
Inactive	0.33	0.33	0.51
Inactive	0.28	0.16	0.31
Inactive	0.23	0.03	0.23
Inactive	0.27	0.16	0.15
Inactive	0.2	0.15	0.13
PRE	0.1	0.16	0.1
PRE	0.15	0.08	0.06
NRE	0.08	0.1	0.07
Inactive	0.47	0.65	0.88
Inactive	0.79	0.81	0.84
Inactive	0.16	0.12	0.35
Inactive	0.4	0.35	0.17
Inactive	0.26	0.29	0.09
Inactive	0.34	0.29	0.18
Inactive	0.27	0.17	0.12
Inactive	0.25	0.2	0.15
Inactive	0.27	0.27	0.18
NRE	0.37	0.24	0.07
Inactive	0.44	0.24	0.12
NRE	0.38	0.14	0.1
Inactive	0.3	0.24	0.08
Inactive	0.18	0.1	0.0
Inactive	0.41	0.24	0.13
Inactive	0.33	0.26	0.09
Inactive	0.29	0.23	0.26
Inactive	0.39	0.11	0.14
Inactive	0.21	0.32	0.19
Inactive	0.18	0.13	0.03
Inactive	0.33	0.26	0.08
NRE	0.17	0.14	0.2
NRE	0.34	0.47	0.63
NRE	0.39	0.4	0.55
NRE	0.24	0.48	0.72
Inactive	0.27	0.32	0.16
Inactive	0.27	0.3	0.06
Inactive	0.31	0.27	0.17
NRE	0.21	0.15	0.13
NRE	0.14	0.3	0.16
NRE	0.31	0.38	0.13
Inactive	0.41	0.3	0.13
Inactive	0.3	0.27	0.13
PRE	0.42	0.33	0.14
Inactive	0.36	0.3	0.2
Inactive	0.12	0.05	0.02
Inactive	0.11	0.08	0.03
PRE	0.19	0.1	0.03
Inactive	0.27	0.18	0.03
Inactive	0.2	0.13	0.01
Inactive	0.2	0.13	0.01
Inactive	0.38	0.28	0.05
Inactive	0.21	0.13	0.03
Inactive	0.16	0.21	0.1
Inactive	0.26	0.2	0.04
Inactive	0.34	0.27	0.11
Inactive	0.47	0.24	0.12
NRE	0.29	0.16	0.01
Inactive	0.21	0.19	0.05
Inactive	0.32	0.21	0.12
Inactive	0.25	0.34	0.17
Inactive	0.26	0.27	0.18
Inactive	0.36	0.27	0.06
Inactive	0.23	0.19	0.1
Inactive	0.36	0.3	0.11
Inactive	0.4	0.31	0.07
Inactive	0.39	0.69	0.37
Inactive	0.46	0.32	0.26
Inactive	0.46	0.31	0.13
Inactive	0.32	0.2	0.07
Inactive	0.34	0.2	0.04
Inactive	0.48	0.43	0.56
Inactive	0.3	0.24	0.15
NRE	0.26	0.35	0.2
Inactive	0.22	0.34	0.2
PRE	0.25	0.22	0.23
PRE	0.22	0.29	0.23
PRE	0.39	0.35	0.3
Inactive	0.34	0.3	0.19
NRE	0.26	0.16	0.11
Inactive	0.26	0.33	0.77
Inactive	0.37	0.19	0.23
Inactive	0.13	0.15	0.24
Inactive	0.33	0.1	0.11
Inactive	0.27	0.18	0.06
Inactive	0.34	0.08	0.03
Inactive	0.34	0.08	0.03
Inactive	0.48	0.28	0.21
Inactive	0.49	0.59	0.88
Inactive	0.42	0.54	0.66
Inactive	0.43	0.53	0.33
Inactive	0.19	0.11	0.05
Inactive	0.2	0.1	0.06
Inactive	0.26	0.19	0.23
Inactive	0.29	0.28	0.28
Inactive	0.23	0.1	0.04
Inactive	0.26	0.04	0.04
Inactive	0.26	0.04	0.04
Inactive	0.14	0.04	0.01
Inactive	0.17	0.09	0.04
PRE	0.53	0.37	0.33
PRE	0.44	0.36	0.28
NRE	0.21	0.12	0.12
NRE	0.26	0.16	0.07
NRE	0.34	0.26	0.11
Inactive	0.15	0.02	0.01
Inactive	0.23	0.2	0.17
Inactive	0.15	0.12	0.15
Inactive	0.1	0.08	0.09
Inactive	0.14	0.04	0.15
Inactive	0.41	0.19	0.38
Inactive	0.28	0.23	0.31
Inactive	0.29	0.4	0.27
NRE	0.13	0.17	0.09
Inactive	0.19	0.22	0.11
Inactive	0.21	0.13	0.09
Inactive	0.21	0.13	0.09
Inactive	0.25	0.41	0.24
PRE	0.41	0.41	0.29
PRE	0.3	0.28	0.29
PRE	0.37	0.41	0.28
PRE	0.22	0.2	0.13
Inactive	0.29	0.17	0.2
Inactive	0.26	0.19	0.11
Inactive	0.31	0.43	0.18
Inactive	0.5	0.42	0.22
Inactive	0.29	0.09	0.04
Inactive	0.29	0.11	0.04
NRE	0.31	0.34	0.22
Inactive	0.28	0.14	0.05
Inactive	0.33	0.18	0.09
Inactive	0.34	0.3	0.11
PRE	0.38	0.34	0.13
Inactive	0.25	0.23	0.06
Inactive	0.41	0.18	0.05
Inactive	0.26	0.12	0.04
Inactive	0.33	0.35	0.2
Inactive	0.13	0.14	0.09
Inactive	0.4	0.24	0.18
Inactive	0.19	0.21	0.16
Inactive	0.33	0.25	0.07
NRE	0.33	0.43	0.1
Inactive	0.55	0.55	0.38
Inactive	0.24	0.38	0.3
Inactive	0.28	0.2	0.16
Inactive	0.37	0.22	0.02
Inactive	0.28	0.14	0.05
Inactive	0.45	0.42	0.26
Inactive	0.33	0.26	0.15
Inactive	0.17	0.25	0.13
NRE	0.37	0.27	0.08
Inactive	0.51	0.4	0.23
Inactive	0.42	0.4	0.34
Inactive	0.76	0.93	0.95
Inactive	0.41	0.5	0.72
Inactive	0.44	0.34	0.4
NRE	0.4	0.29	0.33
PRE	0.53	0.51	0.5
Inactive	0.33	0.45	0.37
Inactive	0.25	0.41	0.4
Inactive	0.17	0.16	0.05
Inactive	0.2	0.18	0.08
Inactive	0.25	0.25	0.1
Inactive	0.13	0.09	0.11
NRE	0.19	0.29	0.18
Inactive	0.24	0.26	0.17
Inactive	0.26	0.22	0.12
Inactive	0.24	0.31	0.18
Inactive	0.37	0.42	0.15
Inactive	0.29	0.32	0.28
Inactive	0.21	0.18	0.06
Inactive	0.25	0.33	0.13
Inactive	0.23	0.28	0.16
Inactive	0.2	0.25	0.18
Inactive	0.19	0.31	0.29
Inactive	0.27	0.35	0.25
Inactive	0.32	0.24	0.22
Inactive	0.3	0.16	0.07
NRE	0.34	0.31	0.06
NRE	0.18	0.15	0.1
NRE	0.19	0.26	0.17
NRE	0.21	0.28	0.18
Inactive	0.46	0.54	0.71
Inactive	0.37	0.37	0.53
Inactive	0.45	0.14	0.13
Inactive	0.33	0.06	0.04
Inactive	0.29	0.14	0.11
Inactive	0.3	0.2	0.3
Inactive	0.26	0.17	0.31
Inactive	0.31	0.59	0.65
Inactive	0.23	0.08	0.08
Inactive	0.22	0.21	0.14
Inactive	0.17	0.2	0.17
PRE	0.14	0.19	0.14
PRE	0.23	0.21	0.11
PRE	0.17	0.16	0.11
Inactive	0.3	0.37	0.27
Inactive	0.28	0.33	0.17
Inactive	0.24	0.29	0.07
Inactive	0.28	0.28	0.13
Inactive	0.27	0.2	0.12
Inactive	0.16	0.3	0.18
Inactive	0.27	0.26	0.31
Inactive	0.21	0.26	0.1
Inactive	0.31	0.28	0.19
Inactive	0.29	0.26	0.11
Inactive	0.43	0.52	0.2
Inactive	0.23	0.2	0.1
Inactive	0.23	0.18	0.13
Inactive	0.4	0.41	0.3
Inactive	0.3	0.23	0.23
PRE	0.47	0.35	0.29
Inactive	0.35	0.18	0.01
Inactive	0.17	0.22	0.09
NRE	0.37	0.33	0.17
Inactive	0.22	0.36	0.17
Inactive	0.35	0.44	0.27
Inactive	0.31	0.46	0.37
Inactive	0.19	0.24	0.43
Inactive	0.46	0.35	0.21
Inactive	0.28	0.33	0.18
Inactive	0.33	0.33	0.11
Inactive	0.26	0.22	0.08
Inactive	0.28	0.24	0.02
Inactive	0.24	0.2	0.06
Inactive	0.24	0.18	0.0
Inactive	0.33	0.27	0.07
Inactive	0.31	0.23	0.03
Inactive	0.29	0.23	0.08
Inactive	0.25	0.1	0.0
Inactive	0.27	0.19	0.08
Inactive	0.33	0.19	0.06
Inactive	0.31	0.21	0.08
Inactive	0.36	0.31	0.11
Inactive	0.23	0.3	0.09
NRE	0.24	0.25	0.12
NRE	0.34	0.33	0.17
Inactive	0.38	0.49	0.28
NRE	0.33	0.35	0.33
Inactive	0.27	0.35	0.37
Inactive	0.41	0.62	0.61
NRE	0.18	0.43	0.45
Inactive	0.24	0.27	0.32
Inactive	0.27	0.35	0.41
Inactive	0.22	0.24	0.3
Inactive	0.27	0.82	0.71
Inactive	0.33	0.33	0.19
Inactive	0.23	0.28	0.13
Inactive	0.22	0.29	0.11
Inactive	0.43	0.34	0.28
Inactive	0.39	0.3	0.22
Inactive	0.28	0.24	0.12
Inactive	0.29	0.32	0.21
Inactive	0.37	0.44	0.43
Inactive	0.38	0.51	0.37
Inactive	0.29	0.46	0.45
Inactive	0.39	0.28	0.19
Inactive	0.42	0.15	0.15
Inactive	0.35	0.17	0.11
NRE	0.24	0.17	0.18
NRE	0.22	0.16	0.09
NRE	0.23	0.17	0.06
Inactive	0.23	0.27	0.28
Inactive	0.19	0.18	0.15
Inactive	0.33	0.2	0.16
Inactive	0.44	0.33	0.45
Inactive	0.25	0.21	0.17
Inactive	0.33	0.24	0.1
Inactive	0.28	0.19	0.41
Inactive	0.23	0.14	0.13
Inactive	0.23	0.17	0.12
Inactive	0.24	0.13	0.08
Inactive	0.32	0.12	0.21
Inactive	0.35	0.11	0.14
Inactive	0.29	0.08	0.04
Inactive	0.3	0.23	0.38
Inactive	0.36	0.31	0.27
Inactive	0.29	0.19	0.23
Inactive	0.34	0.1	0.08
Inactive	0.3	0.17	0.12
NRE	0.39	0.24	0.13
Inactive	0.36	0.23	0.17
Inactive	0.34	0.27	0.23
NRE	0.26	0.18	0.13
Inactive	0.36	0.24	0.31
Inactive	0.49	0.28	0.34
Inactive	0.36	0.14	0.16
Inactive	0.34	0.3	0.51
Inactive	0.4	0.33	0.26
Inactive	0.53	0.19	0.19
Inactive	0.13	0.13	0.03
NRE	0.19	0.07	0.34
NRE	0.31	0.21	0.19
Inactive	0.23	0.37	0.54
PRE	0.22	0.05	0.16
Inactive	0.38	0.44	0.69
Inactive	0.53	0.41	0.34
Inactive	0.2	0.12	0.16
Inactive	0.19	0.07	0.1
Inactive	0.24	0.17	0.25
Inactive	0.48	0.3	0.97
Inactive	0.45	0.48	0.86
Inactive	0.35	0.43	0.83
Inactive	0.33	0.37	0.32
Inactive	0.4	0.48	0.39
PRE	0.54	0.58	0.34
Inactive	0.34	0.25	0.16
Inactive	0.38	0.43	0.26
NRE	0.33	0.33	0.19
Inactive	0.25	0.28	0.13
NRE	0.22	0.3	0.12
Inactive	0.31	0.24	0.32
Inactive	0.47	0.25	0.2
Inactive	0.44	0.21	0.13
NRE	0.3	0.08	0.18
NRE	0.31	0.34	0.47
Inactive	0.2	0.37	0.89
Inactive	0.3	0.43	0.27
Inactive	0.2	0.22	0.16
Inactive	0.41	0.33	0.14
Inactive	0.3	0.3	0.09
Inactive	0.2	0.17	0.17
NRE	0.22	0.08	0.06
NRE	0.3	0.34	0.29
Inactive	0.31	0.29	0.21
PRE	0.41	0.25	0.16
Inactive	0.3	0.08	0.11
Inactive	0.28	0.13	0.12
Inactive	0.24	0.02	0.08
Inactive	0.41	0.29	0.09
Inactive	0.32	0.32	0.17
PRE	0.39	0.21	0.05
Inactive	0.41	0.25	0.13
Inactive	0.45	0.3	0.15
Inactive	0.34	0.34	0.12
Inactive	0.36	0.18	0.05
Inactive	0.37	0.17	0.08
Inactive	0.45	0.3	0.14
Inactive	0.27	0.21	0.11
Inactive	0.42	0.29	0.18
Inactive	0.36	0.32	0.14
Inactive	0.22	0.2	0.06
PRE	0.32	0.17	0.03
Inactive	0.36	0.25	0.13
Inactive	0.29	0.29	0.18
Inactive	0.36	0.29	0.13
Inactive	0.29	0.42	0.15
Inactive	0.32	0.33	0.24
Inactive	0.35	0.34	0.21
Inactive	0.41	0.38	0.2
PRE	0.2	0.4	0.26
NRE	0.31	0.39	0.28
NRE	0.36	0.37	0.54
NRE	0.31	0.39	0.53
NRE	0.23	0.4	0.54
Inactive	0.32	0.34	0.32
Inactive	0.32	0.29	0.15
PRE	0.24	0.14	0.11
PRE	0.21	0.1	0.03
Inactive	0.37	0.43	0.22
Inactive	0.43	0.25	0.06
Inactive	0.34	0.19	0.07
Inactive	0.24	0.1	0.09
Inactive	0.25	0.15	0.07
PRE	0.38	0.3	0.15
Inactive	0.4	0.23	0.07
Inactive	0.3	0.13	0.05
Inactive	0.44	0.25	0.09
Inactive	0.32	0.25	0.07
Inactive	0.29	0.22	0.06
Inactive	0.25	0.11	0.05
Inactive	0.27	0.09	0.06
NRE	0.35	0.32	0.09
PRE	0.23	0.16	0.02
PRE	0.25	0.2	0.04
NRE	0.38	0.27	0.07
Inactive	0.39	0.19	0.03
PRE	0.5	0.18	0.06
Inactive	0.37	0.17	0.02
Inactive	0.41	0.32	0.08
Inactive	0.25	0.22	0.08
Inactive	0.27	0.37	0.14
Inactive	0.31	0.19	0.12
NRE	0.32	0.32	0.12
Inactive	0.3	0.3	0.16
Inactive	0.36	0.45	0.44
Inactive	0.4	0.43	0.43
Inactive	0.29	0.33	0.43
Inactive	0.45	0.35	0.31
Inactive	0.26	0.09	0.1
Inactive	0.4	0.11	0.22
Inactive	0.47	0.26	0.39
Inactive	0.3	0.21	0.24
PRE	0.37	0.19	0.11
NRE	0.38	0.35	0.35
Inactive	0.34	0.27	0.36
Inactive	0.33	0.41	0.42
Inactive	0.34	0.45	0.39
Inactive	0.26	0.33	0.38
NRE	0.44	0.62	0.86
Inactive	0.26	0.61	0.82
Inactive	0.54	0.5	0.72
Inactive	0.51	0.77	0.71
Inactive	0.49	0.35	0.3
Inactive	0.38	0.44	0.36
Inactive	0.32	0.29	0.16
Inactive	0.3	0.53	0.89
NRE	0.28	0.53	0.97
Inactive	0.14	0.45	0.6
Inactive	0.39	0.42	0.31
Inactive	0.36	0.33	0.2
Inactive	0.25	0.2	0.21
Inactive	0.29	0.26	0.12
Inactive	0.74	0.72	0.69
Inactive	0.34	0.39	0.76
Inactive	0.33	0.4	0.81
Inactive	0.24	0.07	0.26
Inactive	0.35	0.18	0.34
Inactive	0.2	0.26	0.32
Inactive	0.25	0.18	0.19
NRE	0.47	0.14	0.21
Inactive	0.1	0.04	0.26
Inactive	0.71	0.66	0.67
NRE	0.15	0.04	0.28
NRE	0.15	0.06	0.26
NRE	0.19	0.08	0.48
Inactive	0.33	0.24	0.52
PRE	0.29	0.26	0.58
Inactive	0.52	0.49	0.85
Inactive	0.4	0.13	0.09
Inactive	0.22	0.11	0.05
Inactive	0.32	0.21	0.42
Inactive	0.25	0.16	0.22
PRE	0.18	0.1	0.25
NRE	0.51	0.62	0.78
Inactive	0.43	0.56	0.88
Inactive	0.38	0.6	0.89
NRE	0.36	0.53	0.62
NRE	0.21	0.27	0.6
Inactive	0.16	0.14	0.44
NRE	0.31	0.4	0.72
Inactive	0.3	0.13	0.4
Inactive	0.38	0.18	0.62
Inactive	0.19	0.16	0.35
PRE	0.22	0.29	0.35
PRE	0.21	0.28	0.37
Inactive	0.16	0.28	0.61
NRE	0.56	0.39	0.64
NRE	0.42	0.34	0.57
Inactive	0.2	0.48	0.89
Inactive	0.43	0.35	0.43
Inactive	0.44	0.39	0.34
PRE	0.35	0.37	0.27
Inactive	0.27	0.41	0.28
NRE	0.33	0.28	0.11
Inactive	0.39	0.4	0.2
Inactive	0.41	0.52	0.21
Inactive	0.37	0.36	0.16
Inactive	0.43	0.34	0.21
Inactive	0.25	0.3	0.19
Inactive	0.52	0.4	0.31
Inactive	0.24	0.36	0.83
Inactive	0.4	0.31	0.34
Inactive	0.22	0.37	0.3
Inactive	0.5	0.5	0.44
Inactive	0.48	0.4	0.38
Inactive	0.34	0.17	0.17
Inactive	0.37	0.12	0.08
Inactive	0.28	0.52	0.44
Inactive	0.35	0.27	0.17
Inactive	0.36	0.46	0.44
Inactive	0.37	0.3	0.1
PRE	0.33	0.3	0.19
NRE	0.32	0.22	0.68
NRE	0.45	0.7	0.9
PRE	0.26	0.41	0.6
PRE	0.34	0.38	0.55
Inactive	0.23	0.25	0.18
Inactive	0.18	0.12	0.18
Inactive	0.24	0.09	0.14
PRE	0.39	0.27	0.2
Inactive	0.32	0.1	0.05
NRE	0.32	0.07	0.06
NRE	0.23	0.05	0.0
Inactive	0.26	0.12	0.07
Inactive	0.21	0.09	0.06
Inactive	0.47	0.13	0.11
Inactive	0.31	0.24	0.11
Inactive	0.56	0.37	0.32
Inactive	0.25	0.09	0.0
Inactive	0.24	0.06	0.01
Inactive	0.45	0.27	0.26
Inactive	0.39	0.1	0.0
NRE	0.39	0.19	0.08
Inactive	0.21	0.08	0.02
Inactive	0.41	0.22	0.24
Inactive	0.5	0.31	0.12
Inactive	0.33	0.1	0.03
Inactive	0.44	0.12	0.01
Inactive	0.27	0.22	0.03
Inactive	0.37	0.24	0.37
Inactive	0.22	0.27	0.12
Inactive	0.28	0.23	0.2
NRE	0.64	0.62	0.74
Inactive	0.19	0.29	0.14
Inactive	0.15	0.41	0.34
Inactive	0.47	0.49	0.39
PRE	0.41	0.56	0.49
PRE	0.25	0.39	0.26
PRE	0.48	0.62	0.47
Inactive	0.27	0.22	0.14
Inactive	0.26	0.2	0.1
Inactive	0.26	0.07	0.01
Inactive	0.28	0.12	0.09
Inactive	0.32	0.2	0.2
Inactive	0.41	0.17	0.13
NRE	0.27	0.06	0.05
Inactive	0.32	0.1	0.08
Inactive	0.46	0.21	0.3
Inactive	0.62	0.38	0.47
Inactive	0.29	0.03	0.04
Inactive	0.17	0.07	0.03
Inactive	0.2	0.05	0.11
Inactive	0.21	0.01	0.14
Inactive	0.31	0.05	0.08
Inactive	0.3	0.11	0.09
Inactive	0.38	0.04	0.05
Inactive	0.44	0.18	0.2
Inactive	0.46	0.2	0.12
PRE	0.28	0.04	0.1
PRE	0.41	0.25	0.4
Inactive	0.39	0.09	0.26
PRE	0.26	0.06	0.16
Inactive	0.21	0.21	0.33
Inactive	0.3	0.23	0.23
NRE	0.43	0.32	0.32
Inactive	0.4	0.29	0.19
Inactive	0.36	0.62	0.75
Inactive	0.18	0.28	0.06
Inactive	0.43	0.28	0.01
Inactive	0.43	0.39	0.14
PRE	0.28	0.24	0.03
Inactive	0.37	0.24	0.07
Inactive	0.45	0.22	0.1
Inactive	0.36	0.43	0.23
Inactive	0.29	0.42	0.31
Inactive	0.32	0.42	0.11
Inactive	0.35	0.41	0.2
Inactive	0.34	0.34	0.15
Inactive	0.43	0.26	0.09
Inactive	0.42	0.32	0.21
Inactive	0.37	0.39	0.18
Inactive	0.41	0.54	0.29
Inactive	0.36	0.41	0.12
Inactive	0.36	0.41	0.23
Inactive	0.52	0.39	0.27
Inactive	0.29	0.28	0.12
Inactive	0.27	0.33	0.1
Inactive	0.42	0.32	0.12
Inactive	0.46	0.22	0.11
Inactive	0.43	0.28	0.19
Inactive	0.43	0.15	0.17
Inactive	0.4	0.34	0.33
Inactive	0.28	0.09	0.01
Inactive	0.27	0.28	0.36
NRE	0.3	0.29	0.14
Inactive	0.31	0.16	0.11
Inactive	0.32	0.3	0.08
Inactive	0.34	0.36	0.19
Inactive	0.36	0.46	0.32
Inactive	0.3	0.42	0.26
Inactive	0.33	0.33	0.15
NRE	0.28	0.19	0.04
Inactive	0.28	0.24	0.11
Inactive	0.41	0.24	0.08
Inactive	0.54	0.28	0.06
Inactive	0.29	0.34	0.13
Inactive	0.36	0.12	0.08
NRE	0.41	0.36	0.14
NRE	0.39	0.32	0.15
Inactive	0.16	0.12	0.0
NRE	0.2	0.11	0.0
Inactive	0.22	0.24	0.12
Inactive	0.46	0.24	0.14
NRE	0.27	0.31	0.09
Inactive	0.31	0.31	0.15
Inactive	0.28	0.28	0.11
Inactive	0.42	0.38	0.26
Inactive	0.36	0.42	0.26
Inactive	0.34	0.28	0.16
Inactive	0.27	0.21	0.03
